SHIP_ID;TIMESTAMP_UTC;LAT;LON;STATUS;HEADING;SPEED_KNOTSX10
549;2017-08-05 23:07:00;1.204283640556571;103.84608880457255;0;110.22702124581872;61.29026455601179
549;2017-08-05 23:07:10;1.2044157811120655;103.84634328524209;0;110.40500231521092;61.96833221526664
549;2017-08-05 23:07:20;1.2045507100914847;103.84659925922679;0;110.58243696946951;62.534106171579474
549;2017-08-05 23:07:30;1.2046882869758277;103.84685641907943;0;110.75918177462192;63.028550685796525
549;2017-08-05 23:07:40;1.204828120946623;103.84711466378162;0;110.93473812685876;63.46610683007492
549;2017-08-05 23:07:50;1.2049700363551195;103.84737381545317;0;111.10907187523418;63.853531691450975
549;2017-08-05 23:08:00;1.2051136731213774;103.84763379064412;0;111.28154781215534;64.18914758439166
549;2017-08-05 23:08:10;1.2052577797480444;103.84789370873771;0;111.44233046521744;64.2272523646471
549;2017-08-05 23:08:20;1.2054022903668393;103.84815261884359;0;111.6033043635763;64.0796253067224
549;2017-08-05 23:08:30;1.205545949089191;103.84841029257232;0;111.76374550717989;63.75618422012216
549;2017-08-05 23:08:40;1.2056881806654396;103.84866527833375;0;111.91932355609444;63.09886053999931
549;2017-08-05 23:08:50;1.2058284801054255;103.84891582587466;0;112.07317356714898;62.057462735076015
549;2017-08-05 23:09:00;1.2059650514006681;103.84916104579409;0;112.22553459696445;60.65999239648624
549;2017-08-05 23:09:10;1.2060963664070323;103.8493995985005;0;112.37710332483621;58.84894013257469
549;2017-08-05 23:09:20;1.2062209452837895;103.84962984134718;0;112.53104212834995;56.574767875213126
549;2017-08-05 23:09:30;1.2063365968127695;103.84985042815445;0;112.6887648566639;53.82602379856705
549;2017-08-05 23:09:40;1.2064398870608868;103.85005756634098;0;112.82137297939968;50.021552072610696
549;2017-08-05 23:09:50;1.2065215461652992;103.85024840323558;0;112.9451428373495;44.85861387946201
549;2017-08-05 23:10:00;1.206602902275616;103.85041960303568;0;113.08406888506755;40.96310685813256
549;2017-08-05 23:10:10;1.2066674356267906;103.85057727076507;0;113.22423119702538;36.8172585676401
549;2017-08-05 23:10:20;1.2067226903326855;103.85071330958107;0;113.36877849043036;31.73148464002938
549;2017-08-05 23:10:30;1.206763555014642;103.85082778756126;0;113.52784676601078;26.268530392121978
549;2017-08-05 23:10:40;1.2067910660002918;103.85092023475057;0;113.69117024944413;20.84416986320962
549;2017-08-05 23:10:50;1.206808161014998;103.85099705483584;0;113.87152139447832;17.007330856141124
549;2017-08-05 23:11:00;1.2068253877662676;103.85105901204307;0;114.04106035005637;13.89725641644401
549;2017-08-05 23:11:10;1.2068398919618943;103.85110542998831;0;114.21870674017924;10.509323420699113
549;2017-08-05 23:11:20;1.2068509358771233;103.85114249275321;0;114.40939196142766;8.357629738294762
549;2017-08-05 23:11:30;1.2068652380766862;103.85117442114918;0;114.59408710677397;7.561033248545439
549;2017-08-05 23:11:40;1.2068865047492323;103.85120638468199;0;114.76729387393632;8.297043624310104
549;2017-08-05 23:11:50;1.206907903158342;103.85124595533796;0;114.97100426593195;9.722074118821073
549;2017-08-05 23:12:00;1.2069360640443711;103.85131090576368;0;115.1777404317299;15.298854927377807
549;2017-08-05 23:12:10;1.2069678081649238;103.85140407984612;0;115.39150486218378;21.272185908952892
549;2017-08-05 23:12:20;1.2069966892108326;103.8515149014002;0;115.59716868828204;24.749061727645042
549;2017-08-05 23:12:30;1.2070312349289662;103.85164044308895;0;115.81657485499036;28.138463856853935
549;2017-08-05 23:12:40;1.2070678401287072;103.85178220042363;0;116.03794128599047;31.639330115219195
549;2017-08-05 23:12:50;1.2071189583065123;103.85193555071534;0;116.27629439745641;34.93281683063988
549;2017-08-05 23:13:00;1.2071789511374695;103.85210153269655;0;116.51026935766437;38.14124674333275
549;2017-08-05 23:13:10;1.2072473882821388;103.85228021444487;0;116.73576805311234;41.34977166307929
549;2017-08-05 23:13:20;1.207324102874206;103.85247002358727;0;116.95692274824818;44.243037689066846
549;2017-08-05 23:13:30;1.2074081244543216;103.85266885191407;0;117.1772168395486;46.64759669998067
549;2017-08-05 23:13:40;1.2075031723847909;103.85287235343895;0;117.42123217783647;48.53889053107085
549;2017-08-05 23:13:50;1.2076052243092126;103.85308062698422;0;117.66190072343105;50.1228156883467
549;2017-08-05 23:14:00;1.2077147413055582;103.85329276338447;0;117.89847115552361;51.59371952768416
549;2017-08-05 23:14:10;1.2078312754695129;103.85350832782144;0;118.13077271938491;52.957427603544566
549;2017-08-05 23:14:20;1.207953812429538;103.85372667904807;0;118.35873028293409;54.11119789774707
549;2017-08-05 23:14:30;1.2080815442013786;103.85394712970013;0;118.58375769532933;55.06213044961925
549;2017-08-05 23:14:40;1.20820463445497;103.854168930924;0;118.78419642671253;54.82054836735515
549;2017-08-05 23:14:50;1.2083292045492897;103.85438748638343;0;118.98600802611888;54.36612267793812
549;2017-08-05 23:15:00;1.2084540205518612;103.85459981384017;0;119.18492362531717;53.22794280951758
549;2017-08-05 23:15:10;1.2085769834601081;103.85480769209613;0;119.34429242922107;52.19629133795323
549;2017-08-05 23:15:20;1.2086999946717614;103.85501182169179;0;119.51861251721814;51.50624352095569
549;2017-08-05 23:15:30;1.2088242529895479;103.85521274944405;0;119.72027385246277;51.056151080083886
549;2017-08-05 23:15:40;1.208949371986215;103.85541171831818;0;119.92261137643523;50.79526634520924
549;2017-08-05 23:15:50;1.2090749432784165;103.85561020406092;0;120.1264037307009;50.7591219544026
549;2017-08-05 23:16:00;1.2092021656688787;103.85581231548505;0;120.33057174537092;51.612225047942005
549;2017-08-05 23:16:10;1.2093300686982518;103.85601891563891;0;120.54069568499719;52.51264628869718
549;2017-08-05 23:16:20;1.2094595876961354;103.85622820815217;0;120.75840796479135;53.19152034928558
549;2017-08-05 23:16:30;1.2095940029029575;103.85643965279613;0;120.95978926228;54.14778719963429
549;2017-08-05 23:16:40;1.2097305083299186;103.85665490539377;0;121.16053535217584;55.08496458393189
549;2017-08-05 23:16:50;1.2098701973904942;103.85687304360337;0;121.36302997049921;55.9803295956359
549;2017-08-05 23:17:00;1.2100128636974017;103.85709385221186;0;121.56537432466084;56.81404198124672
549;2017-08-05 23:17:10;1.2101515427776581;103.85731754643231;0;121.76872954681963;56.8801854285595
549;2017-08-05 23:17:20;1.2102930234554956;103.85754035783998;0;121.97939990157951;57.04010315508519
549;2017-08-05 23:17:30;1.2104361991437815;103.85776486020747;0;122.19138165266003;57.545503604661505
549;2017-08-05 23:17:40;1.210579625131538;103.85799147956881;0;122.40041959220827;57.960267325041066
549;2017-08-05 23:17:50;1.2107239425367067;103.85821880166671;0;122.61070745637461;58.192237474168486
549;2017-08-05 23:18:00;1.2108706224175783;103.85844632580137;0;122.82350199996637;58.50398110694184
549;2017-08-05 23:18:10;1.211018747009428;103.85867491282507;0;123.03586624164039;58.86633800962151
549;2017-08-05 23:18:20;1.2111679869708478;103.85890434313261;0;123.24756795496495;59.15069643848713
549;2017-08-05 23:18:30;1.2113190888090297;103.85913402379006;0;123.46008246080072;59.415886614964464
549;2017-08-05 23:18:40;1.2114714992304079;103.85936377032905;0;123.6728018723116;59.584382783262576
549;2017-08-05 23:18:50;1.211626289692364;103.85959259452633;0;123.89044585021405;59.70447633358601
549;2017-08-05 23:19:00;1.2117788494151804;103.85982095755276;0;124.13472756587956;59.35286681419659
549;2017-08-05 23:19:10;1.2119324454656288;103.86004572783855;0;124.35938614805961;58.83493006802687
549;2017-08-05 23:19:20;1.2120867001988942;103.86026705032315;0;124.58766473049978;58.302445656420296
549;2017-08-05 23:19:30;1.212245091460249;103.8604858956614;0;124.81043818046892;58.383943170503485
549;2017-08-05 23:19:40;1.2124024595676284;103.86070799994042;0;125.03619642310535;58.82814517404804
549;2017-08-05 23:19:50;1.2125655757803895;103.86093045119559;0;125.26030175996264;59.61570266953919
549;2017-08-05 23:20:00;1.2127326309163953;103.86115519952087;0;125.48198920985375;60.52047106231085
549;2017-08-05 23:20:10;1.2129031155942671;103.86138241181618;0;125.70394986731165;61.39094422595453
549;2017-08-05 23:20:20;1.2130776621495096;103.86161182016322;0;125.9258763738237;62.29838671970009
549;2017-08-05 23:20:30;1.2132557436358693;103.8618439647907;0;126.14746820106643;63.23244972643364
549;2017-08-05 23:20:40;1.2134321828064054;103.86207931126158;0;126.35413606497268;63.568728351504774
549;2017-08-05 23:20:50;1.2136123720777787;103.86231412189586;0;126.56645932551169;63.966905230661496
549;2017-08-05 23:21:00;1.2137950072580121;103.86255066301888;0;126.77998469934462;64.58560970209199
549;2017-08-05 23:21:10;1.213978244035218;103.86278976473821;0;126.99359886563677;65.10317105453746
549;2017-08-05 23:21:20;1.2141642121505043;103.86302989860185;0;127.20930306981495;65.64049387414533
549;2017-08-05 23:21:30;1.2143523978312742;103.86327163558326;0;127.42525316080324;66.20755158430525
549;2017-08-05 23:21:40;1.2145426781234014;103.86351493176137;0;127.64154476125003;66.75219226429056
549;2017-08-05 23:21:50;1.2147355053224205;103.86375946212057;0;127.85747436167082;67.30250556055326
549;2017-08-05 23:22:00;1.2149307389093305;103.86400538916865;0;128.07254335825618;67.8614436434926
549;2017-08-05 23:22:10;1.2151281022373481;103.8642527963556;0;128.28715473216715;68.39859035246441
549;2017-08-05 23:22:20;1.215327582132817;103.86450154752619;0;128.5011513890528;68.91102132401195
549;2017-08-05 23:22:30;1.2155259290938414;103.86475243325906;0;128.70831785676847;69.1194760687346
549;2017-08-05 23:22:40;1.2157239335398007;103.86500671848;0;128.9310913067376;69.65174729378172
549;2017-08-05 23:22:50;1.2159201200211855;103.86526500051507;0;129.15267630379117;70.09659349149503
549;2017-08-05 23:23:00;1.216115463388565;103.86552611106475;0;129.37738952748458;70.47495328960429
549;2017-08-05 23:23:10;1.2163109165364139;103.86578979977917;0;129.6043157324691;70.93612216258634
549;2017-08-05 23:23:20;1.216505232358599;103.86605665959225;0;129.83260114509844;71.34271064186026
549;2017-08-05 23:23:30;1.2166993066637513;103.86632589992541;0;130.06328395412643;71.72810096194075
549;2017-08-05 23:23:40;1.2168932184938086;103.86659737144711;0;130.29529181985342;72.09977782486047
549;2017-08-05 23:23:50;1.2170860281279525;103.86686868924521;0;130.53964183741064;71.93418284756696
549;2017-08-05 23:24:00;1.217273783469282;103.86713993237754;0;130.78720887406692;71.29419679611544
549;2017-08-05 23:24:10;1.2174563703461088;103.86740339270257;0;131.0226113438114;69.2749215120024
549;2017-08-05 23:24:20;1.2176250502330626;103.86765052757909;0;131.24536430321302;64.66485021933931
549;2017-08-05 23:24:30;1.2177630223270957;103.86787947475527;0;131.43958756245152;57.76911313306637
549;2017-08-05 23:24:40;1.2178729169682563;103.86809119170964;0;131.60756923489882;51.55110075375701
549;2017-08-05 23:24:50;1.217963112601975;103.86828418073492;0;131.78431404005124;46.03716942844512
549;2017-08-05 23:25:00;1.21803415373938;103.86845935099653;0;131.97707563880732;40.850905844998984
549;2017-08-05 23:25:10;1.2180874543529183;103.86861193267015;0;132.18263701206803;34.928344547381975
549;2017-08-05 23:25:20;1.218121881508145;103.86873372130651;0;132.39315710266618;27.350632926427846
549;2017-08-05 23:25:30;1.2181438288196018;103.86882140086755;0;132.60944187292378;19.532280024765427
549;2017-08-05 23:25:40;1.2181501697395185;103.86887508994003;0;132.8349542287501;11.682894575232604
549;2017-08-05 23:25:50;1.218138897480913;103.86889599196031;0;133.06834179268944;5.132377204678793
549;2017-08-05 23:26:00;1.2181137094499974;103.86890321257837;0;133.30321833786783;5.663267930891259
549;2017-08-05 23:26:10;1.2181273485755246;103.86893068957752;0;133.55410484646075;6.628973500297099
549;2017-08-05 23:26:20;1.218150916246711;103.86895696753241;0;133.83993460284745;7.628986464368281
549;2017-08-05 23:26:30;1.2181882591712068;103.86899676877383;0;134.12947315195345;11.795360912942877
549;2017-08-05 23:26:40;1.2182367997035888;103.86906426222743;0;134.4052898510169;17.966442124986767
549;2017-08-05 23:26:50;1.218310220881572;103.8691919274982;0;134.67589511574363;31.827573847208434
549;2017-08-05 23:27:00;1.2183950153161924;103.86932602720053;0;134.932505322861;34.28870144822173
549;2017-08-05 23:27:10;1.2184752867954707;103.86946178711796;0;135.23513051441677;34.084394572427406
549;2017-08-05 23:27:20;1.2185557602708128;103.86959582093871;0;135.56162038693256;33.786563679903
549;2017-08-05 23:27:30;1.2186410070009677;103.86972656068191;0;135.87924467390565;33.73035658005649
549;2017-08-05 23:27:40;1.2187270090207525;103.8698593471453;0;136.1891371867383;34.19036219594245
549;2017-08-05 23:27:50;1.2188165811014045;103.86999132546165;0;136.48053354729856;34.47112657748527
549;2017-08-05 23:28:00;1.2189070533819062;103.8701228997045;0;136.77046141718725;34.508665949909144
549;2017-08-05 23:28:10;1.218996032648023;103.87025397763965;0;137.0608400795612;34.238275875177536
549;2017-08-05 23:28:20;1.219082504528217;103.87038273654419;0;137.3505835343423;33.51957763838687
549;2017-08-05 23:28:30;1.2191619460671461;103.87050459545421;0;137.62761600707802;31.43707631868213
549;2017-08-05 23:28:40;1.2192327193402057;103.87060308837393;0;137.88412376135784;26.211544697884456
549;2017-08-05 23:28:50;1.2192700754383576;103.8706679948786;0;138.10740947551471;16.184365853820545
549;2017-08-05 23:29:00;1.2192723852194354;103.87068809314395;0;138.30855171638242;4.371678898432402
549;2017-08-05 23:29:10;1.2192531385075276;103.87068144789144;0;138.49542569207398;4.401000740025524
549;2017-08-05 23:29:20;1.2192456339146345;103.87067675712497;0;138.72098585922447;1.9131497982679848
549;2017-08-05 23:29:30;1.219231678621355;103.8706570190121;0;138.96964572614797;5.224090873587517
549;2017-08-05 23:29:40;1.2192323109568592;103.87065100622249;0;139.21826461193643;1.306400139710678
549;2017-08-05 23:29:50;1.219217956062671;103.87060862681636;0;139.46527157308077;9.669155769240772
549;2017-08-05 23:30:00;1.2192705365163294;103.87071257033645;0;139.70003200504328;25.174403672414417
549;2017-08-05 23:30:10;1.2193283556939913;103.87081529285177;0;139.90366726495805;25.474547175659755
550;2017-08-05 23:03:40;1.1950642503829576;103.84551874907457;0;289.93750478114197;99.18750306134416
550;2017-08-05 23:03:50;1.194876934163506;103.8450946168214;0;289.94589225344276;100.2000650668574
550;2017-08-05 23:04:00;1.1946879097599494;103.84466739911555;0;289.9460561779828;100.9590277564405
550;2017-08-05 23:04:10;1.1945011687901579;103.84423709595703;0;289.95165693310224;101.37182181839042
550;2017-08-05 23:04:20;1.1943156705352809;103.84380371613005;0;289.95876032983904;101.87587826574415
550;2017-08-05 23:04:30;1.1941290613020528;103.8433680787619;0;289.968240632407;102.41904054328461
550;2017-08-05 23:04:40;1.1939395406907742;103.84293182430322;0;289.9847150486851;102.79063398537673
550;2017-08-05 23:04:50;1.193750011297058;103.84249479024618;0;290.00006931393926;102.94640847746453
550;2017-08-05 23:05:00;1.1935607585501251;103.84205780230621;0;290.01170795628497;102.9133089468656
550;2017-08-05 23:05:10;1.1933700083975884;103.84162191898028;0;290.0181283341048;102.82365009514804
550;2017-08-05 23:05:20;1.1931783975661712;103.84118683501717;0;290.0213248626364;102.74035903327128
550;2017-08-05 23:05:30;1.1929861236607182;103.84075248233927;0;290.0243301458712;102.65310084759267
550;2017-08-05 23:05:40;1.1927932701143864;103.84031887631897;0;290.0276905989428;102.55677759864727
550;2017-08-05 23:05:50;1.1925998720569262;103.83988600158389;0;290.02861950466996;102.46016701129565
550;2017-08-05 23:06:00;1.1924087003473867;103.83945321469088;0;290.0111615411514;102.24784246707007
550;2017-08-05 23:06:10;1.192216523048747;103.83902307184412;0;289.99269270963566;101.81369267325235
550;2017-08-05 23:06:20;1.1920257904610854;103.83859552253448;0;289.9721884817473;101.174475947211
550;2017-08-05 23:06:30;1.1918388035830423;103.83816798859718;0;289.92750538419705;100.84420362172767
550;2017-08-05 23:06:40;1.1916530155077258;103.8377409180268;0;289.89067700419236;100.64920280270213
550;2017-08-05 23:06:50;1.1914685360156054;103.83731376839854;0;289.8593127755237;100.55238829777193
550;2017-08-05 23:07:00;1.1912822649062234;103.83688717546941;0;289.8234816031378;100.59602665959207
550;2017-08-05 23:07:10;1.1910967842162212;103.83645973266826;0;289.7890984308559;100.69642826010946
550;2017-08-05 23:07:20;1.190911689953472;103.8360315761503;0;289.75490650387087;100.8046621494412
550;2017-08-05 23:07:30;1.1907268942935993;103.83560276301289;0;289.7209194825609;100.90939236401339
550;2017-08-05 23:07:40;1.190542454322448;103.83517326360929;0;289.6872739707094;101.01533681507631
550;2017-08-05 23:07:50;1.190358405169768;103.83474303182246;0;289.65413389285646;101.12743586942058
550;2017-08-05 23:08:00;1.190174773182872;103.8343120731425;0;289.6217861169473;101.23640200823911
550;2017-08-05 23:08:10;1.18999155836176;103.83388047321544;0;289.58995743541504;101.32860056070831
550;2017-08-05 23:08:20;1.1898087080118065;103.83344837368662;0;289.5583473199362;101.3974412814471
550;2017-08-05 23:08:30;1.1896261694383865;103.83301592059347;0;289.5269557705108;101.44142259555852
550;2017-08-05 23:08:40;1.1894438943380932;103.83258326436552;0;289.495905730544;101.45972883272819
550;2017-08-05 23:08:50;1.1892618168426448;103.83215055653038;0;289.465374784954;101.4534630016767
550;2017-08-05 23:09:00;1.189079849127666;103.83171788383206;0;289.4346252733106;101.43699202271442
550;2017-08-05 23:09:10;1.1888955891964845;103.83128376613169;0;289.41931198919144;101.91764429343351
550;2017-08-05 23:09:20;1.1887111360516769;103.83084588439868;0;289.4077962902508;102.6831601524743
551;2017-08-05 23:03:40;1.199706040887819;103.85897285555421;0;294.04285828366983;90.02857282552104
551;2017-08-05 23:03:50;1.1995111981193807;103.8586040418439;0;293.93655321942776;90.14373064354429
551;2017-08-05 23:04:00;1.199315758145188;103.85823416963666;0;293.8183089845165;90.40689554770691
551;2017-08-05 23:04:10;1.199125987234439;103.85785953638928;0;293.70276950451654;90.75698495423768
551;2017-08-05 23:04:20;1.1989403177220297;103.85748056813581;0;293.57556406141424;91.20018127336051
551;2017-08-05 23:04:30;1.198757888929079;103.85709755036297;0;293.4596420908208;91.6833454378887
551;2017-08-05 23:04:40;1.1985786964643685;103.85671278014084;0;293.34287317677024;91.7279755806593
551;2017-08-05 23:04:50;1.1984006808462906;103.8563276739228;0;293.2265413948266;91.6869788783801
551;2017-08-05 23:05:00;1.198223951855315;103.85594081086339;0;293.13813142620995;91.91559829093191
551;2017-08-05 23:05:10;1.1980481625851582;103.85555294640439;0;293.0986529328073;92.0284759396672
551;2017-08-05 23:05:20;1.197873172516819;103.85516440775751;0;293.05758983551715;92.09008685534657
551;2017-08-05 23:05:30;1.1976988499137342;103.85477531350955;0;293.0188080214098;92.14040815235626
551;2017-08-05 23:05:40;1.197525111342747;103.85438581079596;0;292.98124198097474;92.16967959386602
551;2017-08-05 23:05:50;1.1973518909355758;103.85399587546019;0;292.9419410724905;92.20948986659702
551;2017-08-05 23:06:00;1.197179254560502;103.85360528350495;0;292.90018129590504;92.28801667231926
551;2017-08-05 23:06:10;1.1970073646926207;103.85321377360009;0;292.85629050029854;92.40465752727778
551;2017-08-05 23:06:20;1.196835742689085;103.85282136111798;0;292.8106375158862;92.55995003236161
551;2017-08-05 23:06:30;1.1966640811645803;103.85242799115731;0;292.7629081539661;92.75270775802257
551;2017-08-05 23:06:40;1.1964921825142614;103.85203357367998;0;292.7134849051319;92.98068761089604
551;2017-08-05 23:06:50;1.196319818394752;103.85163804280442;0;292.663351316624;93.24132208328786
551;2017-08-05 23:07:00;1.196146971241177;103.85124126237544;0;292.61223418087565;93.53092212082156
551;2017-08-05 23:07:10;1.1959737420515681;103.85084305012073;0;292.5599285922117;93.84726316809423
551;2017-08-05 23:07:20;1.195800122043488;103.85044327208114;0;292.50677606009066;94.1915131166924
551;2017-08-05 23:07:30;1.1956260102189047;103.8500418228462;0;292.4529268486743;94.56519207947473
551;2017-08-05 23:07:40;1.1954513758392866;103.84963856626067;0;292.3983946183409;94.9680961388626
551;2017-08-05 23:07:50;1.19527619694854;103.84923337495358;0;292.34350721817066;95.39851980238048
551;2017-08-05 23:08:00;1.1951004384169144;103.84882614790656;0;292.28831928967696;95.85236618049467
551;2017-08-05 23:08:10;1.1949309241983925;103.84841290806992;0;292.21217634080966;96.52598936343415
551;2017-08-05 23:08:20;1.1947647121763925;103.84799404194877;0;292.1367710523727;97.38663277289129
551;2017-08-05 23:08:30;1.1946001995560598;103.84756922013536;0;292.06147504696247;98.45111034011963
551;2017-08-05 23:08:40;1.1944368110877344;103.84713788702858;0;291.9857145886887;99.67773945825739
551;2017-08-05 23:08:50;1.194273997869069;103.8467000536087;0;291.9094623567947;100.94936947839959
551;2017-08-05 23:09:00;1.1941113032133108;103.84625607124401;0;291.832540766362;102.18710283559015
551;2017-08-05 23:09:10;1.19394840217027;103.84580621004886;0;291.75432143998705;103.39600039337068
551;2017-08-05 23:09:20;1.1937849610073195;103.84535055127718;0;291.67477705691306;104.61389813155209
551;2017-08-05 23:09:30;1.1936139757305066;103.84489165772129;0;291.6165701848062;105.83060017120444
551;2017-08-05 23:09:40;1.1934387221890406;103.84442795920425;0;291.5642919168989;107.12704325306977
551;2017-08-05 23:09:50;1.1932539133555118;103.84396239404325;0;291.5330233108786;108.24964659917961
551;2017-08-05 23:10:00;1.1930690606097953;103.84349113891223;0;291.476674250226;109.39691470331907
551;2017-08-05 23:10:10;1.1928849807185837;103.8430133066063;0;291.39248533851645;110.66120369063171
551;2017-08-05 23:10:20;1.19269734833138;103.84253032895118;0;291.31294095544246;111.97543394673936
551;2017-08-05 23:10:30;1.1925065059632491;103.8420454758679;0;291.26532087654914;112.60541876785871
551;2017-08-05 23:10:40;1.192311417286559;103.84156168128156;0;291.2468657054118;112.73261699200013
551;2017-08-05 23:10:50;1.1921156172324265;103.84108046925203;0;291.22780947762743;112.2730053078001
551;2017-08-05 23:11:00;1.1919190838447582;103.84060527001212;0;291.20368524947895;111.1311966333786
551;2017-08-05 23:11:10;1.1917195995580703;103.84013700151145;0;291.1566935479893;109.99705340611622
551;2017-08-05 23:11:20;1.1915186178657788;103.83967409576907;0;291.1042786762986;109.06014482226313
551;2017-08-05 23:11:30;1.1913173507442667;103.83921626949433;0;291.0566722577836;108.07941249697299
551;2017-08-05 23:11:40;1.191116434920257;103.83876392017258;0;291.0099947449957;106.9659669039384
551;2017-08-05 23:11:50;1.1909201869618091;103.83831617377524;0;290.93846900400735;105.64855738740077
551;2017-08-05 23:12:00;1.1907258843132804;103.83787384284145;0;290.86120590411616;104.4081082188225
551;2017-08-05 23:12:10;1.1905315992296266;103.83743561413226;0;290.79170189912213;103.59527421256595
551;2017-08-05 23:12:20;1.1903386490764818;103.83700118788664;0;290.7366915555468;102.7272990392601
551;2017-08-05 23:12:30;1.1901476881454438;103.83657168958108;0;290.68642136325553;101.579530410155
551;2017-08-05 23:12:40;1.189958606656043;103.83614737285956;0;290.63202573670554;100.39134902456394
551;2017-08-05 23:12:50;1.1897709874424958;103.83572782815843;0;290.57738422334546;99.32081881284356
551;2017-08-05 23:13:00;1.1895849315028337;103.83531295226325;0;290.52850738964486;98.26191190310331
551;2017-08-05 23:13:10;1.1894006847453087;103.83490306579759;0;290.4836330467979;97.11802697697242
551;2017-08-05 23:13:20;1.1892183349942962;103.83449834883767;0;290.43892262849096;95.93092079315943
551;2017-08-05 23:13:30;1.189037842728827;103.83409875636445;0;290.3948679083444;94.75636480941112
551;2017-08-05 23:13:40;1.188859317729371;103.83370428508385;0;290.353354018569;93.57280864526192
551;2017-08-05 23:13:50;1.1886828785588346;103.83331508322935;0;290.31414873273314;92.34981296761555
551;2017-08-05 23:14:00;1.1885045335993483;103.8329287274579;0;290.2798885038564;91.96182269840791
551;2017-08-05 23:14:10;1.1883238964236595;103.83254175020379;0;290.25032744512856;92.29222478962306
551;2017-08-05 23:14:20;1.1881450859949827;103.8321513767557;0;290.2395630669966;92.79267560342794
551;2017-08-05 23:14:30;1.1879634388389748;103.83175857996453;0;290.23248699101646;93.52473971059767
551;2017-08-05 23:14:40;1.187786911844063;103.83135942121153;0;290.2145645746344;94.32097297216012
551;2017-08-05 23:14:50;1.1876111796597502;103.8309559900399;0;290.18022238348755;95.09756526331115
551;2017-08-05 23:15:00;1.1874368131444777;103.83054919232099;0;290.1585843441969;95.64824468431725
551;2017-08-05 23:15:10;1.1872608921377572;103.83014142394721;0;290.1536666079945;95.97378056058857
551;2017-08-05 23:15:20;1.1870823759207387;103.82973455924872;0;290.1522595890255;96.01839216539749
551;2017-08-05 23:15:30;1.1869015718787364;103.8293297105257;0;290.16107053305484;95.82047161740564
551;2017-08-05 23:15:40;1.1867182011693576;103.82892713032412;0;290.17019566578597;95.60153828983728
551;2017-08-05 23:15:50;1.1865348633941197;103.82852610492715;0;290.17839189279;95.2929739174939
551;2017-08-05 23:16:00;1.1863494990714154;103.82812785424153;0;290.18462102531305;94.93196565152724
552;2017-08-05 23:03:40;1.2078709413487425;103.87199054506736;0;297.9999966812084;134.38308391272508
552;2017-08-05 23:03:50;1.2075893237060142;103.87143490445288;0;297.8135051961104;134.62232557732574
552;2017-08-05 23:04:00;1.2073087028699485;103.87087801648104;0;297.6404828440556;134.76631919475903
552;2017-08-05 23:04:10;1.2070285211557608;103.87032086059088;0;297.46535679373653;134.775133995543
552;2017-08-05 23:04:20;1.2067492001204538;103.86976202691721;0;297.3056533105633;135.0158772350406
552;2017-08-05 23:04:30;1.206472439165695;103.86919913054786;0;297.14900975213817;135.55624028036576
552;2017-08-05 23:04:40;1.2062018434821014;103.86863034875988;0;297.0129660442499;136.12116612493122
552;2017-08-05 23:04:50;1.2059351691568776;103.86805707824219;0;296.87372580783;136.63788400011978
552;2017-08-05 23:05:00;1.2056716740740496;103.86747988118402;0;296.7340620996816;137.12095547483952
